comment_id,user_name,text_raw,source,like_counts,created_at
255,标准答案是013,你把别人想的太笨 还是自以为很聪明，过年了都说的出来。你的父母在教育上参与不多吧哈哈山东人确实不行 啧啧,江苏,0,24-昨天 20:33
256,WJX一BIC,有钱又怎样，做人丈夫父亲做的失败透了,广东,0,24-11-20 20:56
257,谢尼玛丿,你在麦琳面前就像个新兵蛋子,新疆,0,24-11-19 00:36
258,干物妹小阳,不是大姐 你到底要干嘛 听不了实话然后要威胁人啊？,山西,0,24-11-18 14:00
259,干物妹小阳,杨子一说话 老天就发笑[吃馕],山西,0,24-11-18 13:53
260,撒大大是传奇,哥，我觉得你可以改变人设了，吐槽麦琳吧，当互联网嘴替，这样你粉丝会更多,河南,0,24-11-18 13:10
261,橙汁儿_Ace,请放过黄圣依吧，巨婴！黄圣依没有你日子不知道能过得多好！,陕西,0,24-11-18 12:24
262,One-_-piece-_-,杨总，你现在应该拉麦琳去直播呀，她有了工作，你有了热度，双赢，赶紧把握好赚钱机会,福建,0,24-11-18 11:43
263,菠萝的画画日记,王昌龄吗，sunny boy,陕西,0,24-11-17 18:33
264,啵啵妹hhh,怎么会有你这样的人看节目快被你气死，圣依是怎么容忍你这么多年的，要我早受不了了，你真的配不上圣依，快放过她吧，看不到一点你对她的爱，你只会打压她，pua她,河北,0,24-11-17 15:58
265,超爱吃菠萝mm,真是自私自利，很魔幻操作（关注是不可能关注的，评论完就取关）,山东,0,24-11-17 01:23
266,美少女不戰士_,颠公,广东,0,24-11-16 21:15
267,没有昵称就是没有_,你看室内嘉宾对你的评价了吗你天天披着一个外衣,北京,0,24-11-16 19:40
268,朱-大大大富,怎么还不离开依依？,江西,0,24-11-16 16:48
269,_糖子,别蹭黄圣依的流量了,广东,0,24-11-16 12:28
270,牛奶麻薯子,你不会真的以为自己很幽默吧？,安徽,0,24-11-16 12:00
271,桐--城,杨子以后领着留几手和麦琳直播，这样他们三个都能挣钱了，黄圣依也不用直播了，麦琳有事干也不会在家里搞家庭内耗了，大家都不用离婚了,浙江,0,24-11-16 09:39
272,发一个好6100028472,,浙江,0,24-11-16 00:11
273,腊肠小虾米,网友让你带麦琳去直播卖熏鸡，我觉得这主意不错推荐给你,浙江,0,24-11-15 19:40
274,珍宝小姐姐,黄圣依嫁给你真是很倒霉啊 把别人当傻子太自以为是了 我的素质不允许我骂得太难听 取关,广东,0,24-11-15 14:34
275,sippinon,你什么都是靠黄圣依来的 能放过黄圣依吗 你有哪个标签是成功的吗,浙江,0,24-11-14 19:45
276,远赴人间惊鸿宴aka,尊重别人很难么,吉林,0,24-11-14 15:12
277,小柴要励志,简直脑回路清奇开了眼了，没见过这么自负的人，放过黄圣依吧,江苏,0,24-11-14 05:03
278,鳕贝大王李檀斯,坚决维护祖国统一，但是希望你俩赶紧离婚,上海,0,24-11-14 03:39
279,做一只小猪好累鸭,还有就是虽然我爸有时候也爱说教指挥别人 爱阴阳人 但感觉和你一对比我爸有时候都没那么烦人了 至少我爸比你幽默………,河南,0,24-11-14 03:00
280,做一只小猪好累鸭,看到第二集，拍离婚照这里，真的气得我握紧拳头，而且摄影师在说出核心观点的时候，他觉得有失自己的面子，瞬间挂脸，还威胁摄影师，问人家姓什么😢太可怕了,河南,0,24-11-14 02:52
281,JYR發大财,求求你放过黄圣依吧，跟麦麦锁死🙏🙏🙏,浙江,0,24-11-14 02:44
282,西番莲汁呀,多给别人一点尊重吧,云南,0,24-11-14 00:06
283,好吃的肉加饼,太恶心了你,上海,0,24-11-13 23:36
284,菠萝包只想过平静的生活,老子真的想冲进电视把你砍了,贵州,0,24-11-13 20:33
285,不关小徐的事哦,你们仨过吧，别祸害另外三个正常人,江苏,0,24-11-13 18:58
286,小勋勋Skyee,哥啊！圣依姐是上海交大附中啊，你考考看！四大校什么分数线知道吗？她不进演艺圈妥妥985啊！天呐！,上海,0,24-11-13 18:38
287,sj8708,杨子真下头,上海,0,24-11-21 14:22
288,修勾爱吃虾,真他🐴像个莎币，黄圣依倒了八辈子血霉遇上你这么个货，真奇葩，你是个什么东西啊你，🌿你🐴臭莎币,中国澳门,0,24-16小时前
